-0.01,0.03,1.03,-3.59,-1.74,-0.24,0.02,-1.49,0
-0.02,0.03,1.03,-3.51,-1.78,-0.18,0.02,-1.49,0
-0.02,0.03,1.03,-3.61,-1.9,-0.15,0.02,-1.49,0
-0.01,0.02,1.02,-3.63,-1.79,-0.23,0.02,-1.49,0
-0.02,0.03,1.03,-3.65,-1.86,-0.23,0.02,-1.49,0
-0.03,0.03,1.02,-3.56,-2.06,-0.39,0.02,-1.49,0
-0.03,0.03,1.02,-3.52,-2.08,-0.46,0.02,-1.49,0
-0.03,0.04,1.03,-3.56,-2.12,-0.52,0.02,-1.49,0
-0.03,0.04,1.03,-3.48,-1.96,-0.39,0.02,-1.49,0
-0.03,0.04,1.03,-3.5,-1.99,-0.53,0.02,-1.49,0
-0.03,0.03,1.03,-3.46,-1.98,-0.39,0.02,-1.49,0
-0.03,0.04,1.02,-3.42,-1.89,-0.49,0.02,-1.49,0
-0.01,0.04,1.03,-3.48,-2.01,-0.27,0.02,-1.49,0
-0.01,0.03,1.02,-3.55,-1.85,-0.24,0.02,-1.49,0
-0.01,0.02,1.02,-3.53,-1.85,-0.18,0.02,-1.49,0
-0.01,0.03,1.03,-3.58,-1.74,-0.18,0.02,-1.49,0
-0.01,0.03,1.04,-3.48,-1.8,-0.11,0.02,-1.49,0
-0.01,0.03,1.03,-3.65,-1.66,-0.14,0.02,-1.49,0
-0.02,0.03,1.03,-3.53,-1.97,-0.16,0.02,-1.49,0
-0.01,0.03,1.03,-3.56,-1.74,-0.16,0.02,-1.49,0
-0.03,0.03,1.04,-3.64,-2.11,-0.43,0.02,-1.49,0
-0.03,0.04,1.02,-3.46,-2,-0.46,0.02,-1.49,0
-0.03,0.04,1.03,-3.62,-1.95,-0.42,0.02,-1.49,0
-0.03,0.03,1.03,-3.52,-1.95,-0.58,0.02,-1.49,0
-0.03,0.04,1.03,-3.55,-2.21,-0.5,0.02,-1.49,0
-0.03,0.03,1.03,-3.39,-1.98,-0.32,0.02,-1.49,0
-0.03,0.04,1.02,-3.46,-1.98,-0.38,0.02,-1.49,0
-0.02,0.03,1.02,-3.35,-1.88,-0.3,0.02,-1.49,0
-0.01,0.03,1.03,-3.54,-1.81,-0.1,0.02,-1.49,0
-0.02,0.03,1.03,-3.49,-1.93,-0.24,0.02,-1.49,0
-0.02,0.03,1.02,-3.51,-1.71,-0.31,0.02,-1.49,0
-0.01,0.03,1.03,-3.5,-1.84,-0.22,0.02,-1.49,0
-0.01,0.03,1.02,-3.56,-2.04,-0.12,0.02,-1.49,0
-0.02,0.03,1.03,-3.28,-1.98,-0.17,0.02,-1.49,0
-0.02,0.03,1.02,-2.95,-2.22,0.12,0.02,-1.49,0
-0.04,0.06,1.01,-3.46,-0.77,-11.28,0.02,-1.49,0
-0.04,0.05,1.02,-3.38,0.88,-17.27,0.02,-1.49,0
0,0.01,1.01,-4.62,-1.4,-2.09,0.02,-1.49,0
-0.02,0.05,1.02,-2.03,1.98,4.6,0.02,-1.49,0
-0.12,-0.04,1.1,-7.75,-15.76,-9.36,0.02,-1.49,0
-0.02,0.01,1.01,-7.08,-3.94,-21.82,0.02,-1.49,0
0.08,0.01,0.97,-8.85,-5.78,-22.64,0.02,-1.49,0
-0.02,0.11,0.91,-4.61,-3.04,5.72,0.02,-1.49,0
-0.08,0.05,1.12,-2.92,-0.92,-0.11,0.02,-1.49,0
-0.05,0.02,1.03,-3.83,-1.6,-0.56,0.02,-1.49,0
-0.04,0.02,1.03,-4.14,-3.15,-1.09,0.02,-1.49,0
-0.08,0.02,1.03,-11.02,-14,2.15,0.02,-1.49,0
-0.05,0,1.04,-12.89,-18.71,37.16,0.02,-1.49,0
-0.03,0.01,1.02,-20.2,-2.35,28.27,0.02,-1.49,0
-0.06,-0.01,1.04,-23.54,-33.94,47.01,0.02,-1.49,0
-0.2,0,1.01,-16.3,10.56,39.2,0.02,-1.49,0
-0.05,-0.06,1.01,-9.22,-2.59,-3.81,0.02,-1.49,0
-0.14,-0.09,1.03,5.33,56.92,-38.89,0.02,-1.49,0
-0.21,-0.03,1.04,3.54,53.44,6.62,0.02,-1.49,0
-0.16,-0.04,0.97,-1.31,-30.7,-4.23,0.02,-1.49,0
-0.11,-0.03,1,-2.78,-40.58,-6.08,0.02,-1.49,0
-0.05,-0.04,0.98,-6.08,-96.79,-2.55,0.02,-1.49,0
0.03,-0.03,1.05,9.36,-64.22,7.68,0.02,-1.49,0
0.08,-0.02,1.01,2.57,-46.23,1.7,0.02,-1.49,0
0.14,-0.03,1.04,-9.69,-12.29,-2.68,0.02,-1.49,0
0.06,-0.03,1.02,2.6,18.7,-6.7,0.02,-1.49,0
0.01,0,0.95,0.22,24.3,-4.25,0.02,-1.49,0
-0.06,0.02,0.97,-1.75,28.38,-2.93,0.02,-1.49,0
-0.14,0.02,0.98,-6.49,33.44,7.15,0.02,-1.49,0
-0.12,0,0.99,-9.09,-5.38,-1.31,0.02,-1.49,0
-0.2,-0.01,1.01,-6.08,5.98,-3.64,0.02,-1.49,0
-0.17,-0.02,1.02,-5.05,-18.1,-0.93,0.02,-1.49,0
-0.08,-0.01,0.99,-10.8,-41.07,0.51,0.02,-1.49,0
-0.01,-0.02,1,-7.71,-44.97,-4.25,0.02,-1.49,0
0.05,-0.05,1.02,-8.66,-44.72,-1.79,0.02,-1.49,0
0.12,-0.05,1.03,1.7,-11.67,0.62,0.02,-1.49,0
0.11,-0.04,1.03,-2.27,-15.41,-0.81,0.02,-1.49,0
0.15,-0.03,1,-1.27,-9.27,0.58,0.02,-1.49,0
0.14,-0.02,1.01,6.61,9.65,-3.87,0.02,-1.49,0
0.1,0,1.04,16.65,41.61,-5.34,0.02,-1.49,0
0.02,0.02,1.02,2.68,32.97,-1.24,0.02,-1.49,0
-0.05,0.02,1.02,-2.06,27.53,1.69,0.02,-1.49,0
-0.1,0,1.08,-12.12,36.19,8.24,0.02,-1.49,0
-0.11,-0.01,1.02,-8.61,1.35,0.46,0.02,-1.49,0
-0.16,-0.02,1,-9.77,-4.99,5.39,0.02,-1.49,0
-0.03,-0.04,1.03,-19.13,-76.19,2.71,0.02,-1.49,0
0.07,-0.06,1.06,-8.32,-35.84,-0.6,0.02,-1.49,0
0.13,-0.08,1.09,-8.15,-32.3,-3.94,0.02,-1.49,0
0.14,-0.06,1,16.91,-33.97,0.62,0.02,-1.49,0
0.22,-0.05,1.02,10.04,3.45,-5.37,0.02,-1.49,0
0.16,-0.01,1.02,8.69,19.7,-9.03,0.02,-1.49,0
0.1,0,1.06,15.85,42.21,-2.94,0.02,-1.49,0
0.04,0.03,1.03,7.99,42.94,2.01,0.02,-1.49,0
-0.04,0.05,1,-1.63,42.82,2.82,0.02,-1.49,0
-0.11,0.04,0.99,-9.8,45.66,3.17,0.02,-1.49,0
-0.19,0.04,1.03,-3.43,54.83,12.05,0.02,-1.49,0
-0.13,0.04,0.91,-16.97,4.78,7.89,0.02,-1.49,0
-0.14,0.01,0.98,-18.79,-8.41,4.26,0.02,-1.49,0
-0.07,-0.01,1.01,-12.57,-29.05,1.5,0.02,-1.49,0
-0.1,-0.03,1.09,-14.71,-18.19,-2.85,0.02,-1.49,0
0,-0.04,0.97,-14.36,-57.46,-1.73,0.02,-1.49,0
0.07,-0.03,0.98,-3.6,-35.17,-0.26,0.02,-1.49,0
0.11,-0.04,1.01,0.8,-6.29,-2.59,0.02,-1.49,0
0.16,-0.03,1.12,23.22,50.33,-6.55,0.02,-1.49,0
0.04,0.01,1.08,16.81,45.14,-2.62,0.02,-1.49,0
-0.03,0.03,1.06,-1.13,41.44,1.63,0.02,-1.49,0
-0.08,0.03,1.09,-3.68,31.31,1.43,0.02,-1.49,0
-0.12,0.03,1.04,0.46,19.79,-0.12,0.02,-1.49,0
-0.16,0.03,1.03,-3.63,24.15,1.23,0.02,-1.49,0
-0.15,0.03,0.98,-4.49,15.85,0.76,0.02,-1.49,0
-0.14,0.03,1,-20.72,4.07,1.5,0.02,-1.49,0
-0.15,-0.01,1.05,-15.44,8.91,-1.22,0.02,-1.49,0
-0.19,-0.02,1.04,-5.26,7.41,-5.66,0.02,-1.49,0
-0.24,-0.02,1,1.11,14.27,-4.23,0.02,-1.49,0
-0.23,-0.01,0.95,5.1,23.03,-1.7,0.02,-1.49,0
-0.3,-0.01,0.98,2.82,36.45,-0.58,0.02,-1.49,0
-0.31,0.01,0.99,9.4,31.68,0.15,0.02,-1.49,0
-0.32,0,1,3.56,21.53,1.92,0.02,-1.49,0
-0.32,0,1.01,0.6,14.49,-1.56,0.02,-1.49,0
-0.36,0.02,0.99,6.23,5.07,2.57,0.02,-1.49,0
-0.4,0.03,0.92,-2.24,11.05,-2.23,0.02,-1.49,0
-0.41,0.03,0.95,7.55,39.12,9.32,0.02,-1.49,0
-0.44,0.05,0.89,4.8,28.81,-2.01,0.02,-1.49,0
-0.58,0.07,0.78,2.88,16.2,-8.35,0.02,-1.49,0
-0.64,0.07,0.79,-1.97,10.48,-4.66,0.02,-1.49,0
-0.66,0.06,0.75,-1.85,15.02,-3.69,0.02,-1.49,0
-0.71,0.06,0.71,2.59,22.4,-4.13,0.02,-1.49,0
-0.72,0.08,0.67,1.81,1.67,0.75,0.02,-1.49,0
-0.75,0.08,0.69,-4.45,5.25,-1.53,0.02,-1.49,0
-0.69,0.07,0.7,-6.44,-34.55,16.6,0.02,-1.49,0
-0.61,0.09,0.8,7.95,-62.61,11.67,0.02,-1.49,0
-0.47,0.09,0.93,-4.44,-81.59,2.41,0.02,-1.49,0
-0.41,0.06,1.01,-17.62,-156.62,-1.8,0.02,-1.49,0
-0.32,0.05,1.07,-5.73,-99.82,-5.91,0.02,-1.49,0
-0.21,0.02,1.02,-13.29,-76.82,-1.58,0.02,-1.49,0
-0.19,-0.01,1.14,-9.81,-32.81,5.17,0.02,-1.49,0
-0.11,0,1.11,-2.69,-2.69,11.06,0.02,-1.49,0
-0.09,0,1.07,-1.81,-5.24,3,0.02,-1.49,0
-0.07,0.01,1.05,-6.87,-15.22,2.98,0.02,-1.49,0
-0.05,0.03,0.98,0.84,-31.95,-0.6,0.02,-1.49,0
-0.01,0.01,1.02,-12.93,-32.37,0.79,0.02,-1.49,0
0.05,0,0.97,-14.36,-30.17,3.25,0.02,-1.49,0
0.09,-0.02,1.01,-18.7,-38.19,4.15,0.02,-1.49,0
0.19,-0.04,1.01,-23.19,-56.29,14.06,0.02,-1.49,0
0.22,-0.06,0.95,-2.3,-1.83,4.94,0.02,-1.49,0
0.29,-0.06,0.96,-9.21,-16.98,4.75,0.02,-1.49,0
0.28,-0.07,0.97,-4.55,9.17,-0.79,0.02,-1.49,0
0.3,-0.08,0.99,-4.27,5.15,-1.7,0.02,-1.49,0
0.28,-0.05,0.98,0.04,59.74,-9.85,0.02,-1.49,0
0.1,-0.02,0.94,10.03,46.71,-6.61,0.02,-1.49,0
0.01,0.02,0.95,3.68,19.13,-5.86,0.02,-1.49,0
-0.03,0.02,0.98,10.75,8.61,-8.93,0.02,-1.49,0
-0.11,0.04,0.98,6.19,0.91,-8.96,0.02,-1.49,0
-0.15,0.05,0.94,4.31,-3.85,-5.9,0.02,-1.49,0
-0.15,0.04,1.02,2.6,4.68,-5.5,0.02,-1.49,0
-0.21,0.05,0.99,5.5,4.88,-6.36,0.02,-1.49,0
-0.3,0.06,0.96,3.67,13.66,-5.6,0.02,-1.49,0
-0.24,0.05,0.95,-0.97,38.5,-9.74,0.02,-1.49,0
-0.33,0.05,1.02,-5.15,35.12,1.73,0.02,-1.49,0
-0.33,0.05,0.99,-3.47,39.81,3.02,0.02,-1.49,0
-0.37,0.06,1.04,11.77,69.31,7.72,0.02,-1.49,0
-0.48,0.09,0.81,-0.06,41.44,-0.15,0.02,-1.49,0
-0.54,0.09,0.87,-0.84,33.15,2.06,0.02,-1.49,0
-0.54,0.08,0.86,0.79,16.13,-0.17,0.02,-1.49,0
-0.59,0.09,0.79,-0.11,17.17,-2.09,0.02,-1.49,0
-0.64,0.1,0.82,-4.04,-2.11,-0.14,0.02,-1.49,0
-0.55,0.11,0.82,-5.21,-14.38,1.34,0.02,-1.49,0
-0.5,0.08,0.91,-10.29,-58.45,-0.41,0.02,-1.49,0
-0.41,0.04,0.99,-22.61,-163.64,-0.17,0.02,-1.49,0
-0.38,0.06,1.09,-8.73,-106.77,-2.58,0.02,-1.49,0
-0.26,0.04,1.03,1.43,-58.72,-4.59,0.02,-1.49,0
-0.24,0.05,1.05,-4.23,-62.47,2.66,0.02,-1.49,0
-0.21,0.03,1.13,-9.4,21.87,13.63,0.02,-1.49,0
-0.15,0.04,1.06,-1.37,11.41,5.87,0.02,-1.49,0
-0.14,0.06,0.97,14.08,-1.98,1.54,0.02,-1.49,0
-0.09,0.1,1.01,8.65,-33.35,-6.08,0.02,-1.49,0
-0.02,0.14,1.05,24.8,-6.41,-12.37,0.02,-1.49,0
-0.07,0.18,0.97,14.4,10.19,-10.51,0.02,-1.49,0
-0.06,0.2,0.98,5.52,8.58,-6.16,0.02,-1.49,0
-0.04,0.19,1.02,35.73,-6.82,-4.81,0.02,-1.49,0
-0.03,0.24,0.95,-28.46,-4.33,-0.22,0.02,-1.49,0
-0.06,0.17,1.02,-35.72,14.05,12.24,0.02,-1.49,0
0.05,0.09,1.02,-68.38,-9.69,15.51,0.02,-1.49,0
-0.03,0.08,1.29,-15.43,8.83,-7.64,0.02,-1.49,0
-0.06,0.14,0.99,59.07,-22.3,3.04,0.02,-1.49,0
-0.03,0.17,0.81,5.28,-3.01,-2.85,0.02,-1.49,0
-0.04,0.15,1.03,-40.89,-2.62,2.95,0.02,-1.49,0
0,0.11,1.05,-39.37,-1.97,3.09,0.02,-1.49,0
0.01,0.1,1.19,5.17,-7.55,-2.82,0.02,-1.49,0
-0.02,0.12,0.91,36.81,-4.39,-8.38,0.02,-1.49,0
0,0.15,0.83,-11.32,-2.62,0.38,0.02,-1.49,0
0.05,0.1,1.22,-39.28,-3.94,3.68,0.02,-1.49,0
-0.04,0.1,1.13,61.61,-7.71,-8.54,0.02,-1.49,0
0,0.17,0.73,17.62,-4.73,-4.8,0.02,-1.49,0
0.01,0.12,1.05,-66.13,-4.14,6.91,0.02,-1.49,0
0.14,0.02,1.23,-34.45,-5.26,11.13,0.02,-1.49,0
0.1,0.06,0.91,7.45,-3.68,-0.47,0.02,-1.49,0
-0.14,0.18,1.18,-7.48,-6.47,2.07,0.02,-1.49,0
-0.09,0.12,1.03,-3.14,-1.2,-10.36,0.02,-1.49,0
-0.01,0.02,1.06,8.8,-4.87,-1.16,0.02,-1.49,0
-0.1,-0.07,1.01,-10.92,-10.57,7.25,0.02,-1.49,0
0.04,-0.06,0.94,-10.51,-12.18,-2.66,0.02,-1.49,0
0.13,-0.02,0.94,-8.26,-52.77,3.27,0.02,-1.49,0
-0.01,0.17,1.07,-5.07,8.33,-0.04,0.02,-1.49,0
0.14,0.15,1.07,-3.33,10.49,3.46,0.02,-1.49,0
0.13,0.09,0.99,6.07,-5.14,5.71,0.02,-1.49,0
0.07,0,1.02,-15.82,1.22,0.16,0.02,-1.49,0
0.17,-0.1,1.13,-7.75,-0.82,0.56,0.02,-1.49,0
0.08,-0.05,0.99,-6.67,-1.16,-13.51,0.02,-1.49,0
0.09,0.03,0.96,-15.46,-15.28,-7.23,0.02,-1.49,0
0.21,0.05,1.09,-13.76,4.64,7.99,0.02,-1.49,0
0.13,0.07,1.1,-2.1,12.08,-2.77,0.02,-1.49,0
0.14,0.09,0.97,-2.95,0.53,-2.87,0.02,-1.49,0
0.13,0.06,1.05,17.09,0.37,5.68,0.02,-1.49,0
0.24,-0.02,1.03,-3.78,-6.54,-0.2,0.02,-1.49,0
0.1,-0.01,0.91,-1.25,18.91,-7.58,0.02,-1.49,0
0.03,0.04,1.07,0.52,12.16,-0.56,0.02,-1.49,0
0,0.02,1.04,-10.25,-18.83,6.71,0.02,-1.49,0
0.05,0.02,0.97,-12.12,-24.48,14.34,0.02,-1.49,0
0.11,0.11,1.08,-7.07,4.62,-2,0.02,-1.49,0
0.1,0.13,0.97,-0.72,1.77,-1.43,0.02,-1.49,0
0.05,0.07,1.08,2.44,16.66,-4.49,0.02,-1.49,0
-0.08,0.06,1.06,1.63,0.26,8.71,0.02,-1.49,0
0.02,-0.02,1.05,-8.98,7.57,9.85,0.02,-1.49,0
0.09,-0.08,1.03,3.05,-0.49,-1.84,0.02,-1.49,0
0,0,0.98,-4.09,17.85,-10.31,0.02,-1.49,0
-0.02,0.01,1.05,-13.99,-7.77,-3.14,0.02,-1.49,0
0.03,0.01,1.06,-28.05,-12.99,2.94,0.02,-1.49,0
0.02,-0.02,1.15,-38.76,-17.11,10.36,0.02,-1.49,0
0.08,-0.11,1.13,-34.93,-10.79,5.5,0.02,-1.49,0
0.06,-0.03,1.05,48.16,-21.55,-0.56,0.02,-1.49,0
0.02,0,0.89,95.23,13.08,-31.01,0.02,-1.49,0
0.03,0.13,1.06,46.17,-15.57,-8.12,0.02,-1.49,0
0.03,0.15,0.88,9.14,2.22,-4.65,0.02,-1.49,0
-0.02,0.14,1.1,-37.47,3.04,10.22,0.02,-1.49,0
0.08,-0.09,1.16,-129.42,8.61,6.07,0.02,-1.49,0
-0.04,-0.14,1.2,6.54,-12.93,0.45,0.02,-1.49,0
0.04,-0.05,1.07,-33.84,-28.74,5.1,0.02,-1.49,0
0.13,-0.06,1.11,60.55,-9.77,-6.58,0.02,-1.49,0
-0.16,0,0.92,107.38,-24.97,-22.58,0.02,-1.49,0
0.07,0.16,1.14,3.97,-6.93,-11.51,0.02,-1.49,0
0.12,0.23,0.85,-27.44,1.59,-3.24,0.02,-1.49,0
-0.02,0.15,1.07,-65.16,23.47,-1.01,0.02,-1.49,0
0.1,-0.08,1.07,-152,-12.21,27.91,0.02,-1.49,0
-0.05,-0.17,0.89,-10.6,0.71,16.75,0.02,-1.49,0
-0.04,-0.07,0.98,45.62,-15.77,-0.71,0.02,-1.49,0
-0.03,0.03,1.01,87.75,-7.89,-14.89,0.02,-1.49,0
0.21,0.16,0.9,49.94,-5.79,-9.4,0.02,-1.49,0
0.03,0.25,0.98,30.51,4.59,1.16,0.02,-1.49,0
0.05,0.2,1.03,-40.16,11.99,-3.09,0.02,-1.49,0
0.1,0.06,1,-103.7,-11.02,26.16,0.02,-1.49,0
0.03,-0.11,1.32,-97.26,2.3,1.25,0.02,-1.49,0
0.09,-0.13,1.24,-56.32,-10.48,0.16,0.02,-1.49,0
-0.07,-0.05,0.85,131.9,-28.24,-8.15,0.02,-1.49,0
-0.02,0.14,0.89,83.19,-15.75,-11,0.02,-1.49,0
0.05,0.24,0.95,30.55,4.1,-9.45,0.02,-1.49,0
0.07,0.27,0.89,-36.29,2.38,7.86,0.02,-1.49,0
0.12,0.22,0.97,-63.42,-6.72,20.97,0.02,-1.49,0
0.17,0.2,0.91,-102.4,-11.41,40.99,0.02,-1.49,0
0.23,-0.01,1.2,-43.98,19.56,1.23,0.02,-1.49,0
0.1,0,1.02,13.86,-4.93,-12.15,0.02,-1.49,0
-0.04,0.02,1.15,118.38,-5.91,-33.03,0.02,-1.49,0
0,0.16,0.81,65.64,-19.36,-14.72,0.02,-1.49,0
0.1,0.26,0.91,-32.91,1.88,-2.37,0.02,-1.49,0
0,0.23,0.97,-19.81,0.43,6.35,0.02,-1.49,0
-0.01,0.11,0.77,-48.1,7.54,7.79,0.02,-1.49,0
-0.01,0.01,0.87,-10.89,-8.45,11.42,0.02,-1.49,0
0.01,-0.03,0.98,1.41,49.98,-21.01,0.02,-1.49,0
-0.01,0.06,0.91,-19.2,48.18,-43.36,0.02,-1.49,0
-0.08,0.02,1.07,-5.55,-2.37,0.1,0.02,-1.49,0
-0.05,0.05,1.06,-13.42,11.09,0.07,0.02,-1.49,0
-0.09,0.07,1.02,-3.36,-10.37,21.68,0.02,-1.49,0
-0.05,0.07,0.98,-10.49,-0.41,-9.97,0.02,-1.49,0
-0.03,0.06,1.04,21.25,-9.84,9.13,0.02,-1.49,0
-0.04,0.08,1.15,64.13,-12.46,-17.83,0.02,-1.49,0
-0.07,0.25,0.94,58.65,7.82,-6.98,0.02,-1.49,0
-0.05,0.35,0.76,44.7,-7.51,2.59,0.02,-1.49,0
-0.13,0.41,0.98,-66.16,11.22,-4.88,0.02,-1.49,0
-0.12,0.14,0.94,-98.28,-28.05,23.34,0.02,-1.49,0
-0.11,-0.1,0.99,-142.36,2.4,12.28,0.02,-1.49,0
0.03,-0.1,0.64,-12.26,4.4,-18.55,0.02,-1.49,0
-0.09,-0.17,0.97,-8.28,23.63,-10.23,0.02,-1.49,0
-0.08,-0.02,0.96,83.81,-10.2,-7.91,0.02,-1.49,0
-0.07,0.04,1.01,118.58,-12.63,-12.63,0.02,-1.49,0
-0.02,0.36,0.98,26.41,-15.08,16.43,0.02,-1.49,0
0,0.28,0.96,-13.31,8.38,-9.25,0.02,-1.49,0
-0.07,0.21,0.92,-58.46,6.72,4.75,0.02,-1.49,0
0.07,0.11,0.94,-98.16,5.96,11.11,0.02,-1.49,0
0.11,0.02,1.05,-73.1,22.88,5.82,0.02,-1.49,0
0.07,-0.05,1,-3.85,10.74,-8.39,0.02,-1.49,0
0.02,-0.1,1.03,101.77,2.1,-20.56,0.02,-1.49,0
0.04,-0.02,0.9,126.9,8.51,-60.37,0.02,-1.49,0
0.08,0.28,1.01,18.8,-33.58,-1.77,0.02,-1.49,0
-0.02,0.31,0.94,1.65,4.94,-0.6,0.02,-1.49,0
-0.02,0.22,0.93,-41.66,14.08,10.35,0.02,-1.49,0
-0.02,0.22,1,-66.19,28.2,6.88,0.02,-1.49,0
-0.12,0.01,1.03,-63.13,-36.71,38.76,0.02,-1.49,0
0.01,-0.12,0.97,-79,-35.84,30.56,0.02,-1.49,0
0.09,-0.07,1.03,46.07,5.95,-14.79,0.02,-1.49,0
0.03,-0.01,1,92.06,7.04,-29.85,0.02,-1.49,0
-0.01,0.19,0.95,58.46,18.25,-38.72,0.02,-1.49,0
-0.06,0.23,1.09,2.17,-4.39,-7.64,0.02,-1.49,0
-0.03,0.24,0.99,26.19,10.4,-1.72,0.02,-1.49,0
-0.08,0.26,0.98,15.31,29.24,-15.78,0.02,-1.49,0
-0.19,0.3,0.98,-41.07,74.52,-26.07,0.02,-1.49,0
-0.2,0.19,0.9,-82.79,58.95,-1.51,0.02,-1.49,0
-0.26,0.09,1.08,-114.58,9.51,14.98,0.02,-1.49,0
-0.28,-0.03,1.01,-34.45,-49.1,10.78,0.02,-1.49,0
-0.07,-0.13,0.9,7.13,-157.39,13.52,0.02,-1.49,0
0.2,-0.06,1.02,2.92,-108.56,18.92,0.02,-1.49,0
0.42,0.12,0.91,37.22,-91.96,1.41,0.02,-1.49,0
0.44,-0.01,0.92,40.13,5.87,-6.49,0.02,-1.49,0
0.43,0.12,0.99,58.27,83.59,-32.3,0.02,-1.49,0
0.12,0.24,0.99,41.23,103.45,-43.49,0.02,-1.49,0
-0.02,0.25,0.93,8.76,134.8,-29.46,0.02,-1.49,0
-0.15,0.27,1.02,-36.81,129.15,-31.72,0.02,-1.49,0
-0.28,0.25,1.21,-88.99,87.1,-19.31,0.02,-1.49,0
-0.47,0.05,0.91,-67.7,-1.75,-2.88,0.02,-1.49,0
-0.45,-0.04,1,-31.38,-38.38,9.67,0.02,-1.49,0
-0.4,0.04,1.01,-23.13,-111.25,31.21,0.02,-1.49,0
-0.01,0.01,0.95,-19.65,-155.65,33.41,0.02,-1.49,0
